5220	8740	10370.0	7017.0
5221	28539	28198.0	26730.0
5222	213	432.0	33.0
5223	11331	12237.0	7844.0
5224	17164	14345.0	13040.0
5225	12646	12281.0	10175.0
5226	15216	2412.0	1540.0
5227	10651	7564.0	6882.0
5228	2667	4020.0	611.0
5229	1253	1736.0	1125.0
5230	9810	11734.0	8400.0
5231	13474	6752.0	6665.0
5232	7928	13985.0	7747.0
5233	16810	9857.0	9160.0
5234	16483	13848.0	11086.0
5235	22617	15056.0	14143.0
5236	18933	15511.0	14362.0
5237	12010	10016.0	9318.0
5238	13713	13181.0	11842.0
5239	12564	15147.0	11849.0
5240	13819	14176.0	11538.0
5241	17187	16768.0	15577.0
5242	10957	12106.0	9779.0
5243	6045	4255.0	689.0
5244	6241	479.0	87.0
5245	554	3116.0	501.0
5246	17285	3717.0	2721.0
5247	23762	22545.0	17228.0
5248	2449	574.0	0.0
5249	22757	23971.0	19746.0
5250	11614	1091.0	577.0
5251	9269	13018.0	3978.0
5252	15253	12887.0	10971.0
5253	28675	18929.0	18776.0
5254	9157	8542.0	7279.0
5255	17049	17571.0	16016.0
5256	20302	19927.0	19575.0
5257	18522	21287.0	17327.0
5258	13153	13143.0	9187.0
5259	10319	0.0	0.0
5260	10701	9203.0	6305.0
5261	14037	1396.0	1387.0
5262	0	15080.0	0.0
5263	7479	12921.0	6144.0
5264	15788	15739.0	13502.0
5265	4877	2677.0	1828.0
5266	11032	24235.0	9469.0
5267	3924	19563.0	3888.0
5268	12871	5779.0	5370.0
5269	437	7272.0	233.0
5270	13084	6801.0	5573.0
5271	17095	20646.0	16586.0
5272	29686	30064.0	27981.0
5273	19204	18542.0	16677.0
5274	21580	20562.0	20353.0
5275	0	0.0	0.0
5276	80	0.0	0.0
5277	265	6624.0	163.0
5278	11822	14377.0	10044.0
5279	15502	21313.0	14213.0
5280	11470	14461.0	10999.0
5281	17796	19791.0	17506.0
5282	26223	26441.0	25537.0
5283	11227	416.0	326.0
5284	8805	12840.0	7076.0
5285	9856	12092.0	8852.0
5286	8892	8866.0	5267.0
5287	9255	16913.0	8623.0
5288	6685	14344.0	5694.0
5289	2427	14675.0	1418.0
5290	5601	10308.0	4449.0
5291	8665	9661.0	7018.0
5292	5537	15071.0	5145.0
5293	13584	10396.0	6873.0
5294	7952	10281.0	7063.0
5295	8283	10378.0	6887.0
5296	143	3275.0	110.0
5297	0	5816.0	0.0
5298	12633	20815.0	9351.0
5299	12988	16015.0	8565.0
5300	17598	20361.0	15787.0
5301	10466	20616.0	8361.0
5302	12778	13631.0	10901.0
5303	12517	19090.0	11879.0
5304	14509	21085.0	13028.0
5305	8349	21978.0	6555.0
5306	13222	18542.0	10083.0
5307	649	7281.0	529.0
5308	0	0.0	0.0
5309	7002	5330.0	2198.0
5310	8064	9573.0	6551.0
5311	6077	7964.0	5248.0
5312	20089	12139.0	11980.0
5313	0	2054.0	0.0
5314	4186	4164.0	3673.0
5315	2528	2777.0	2222.0
5316	12425	13017.0	10382.0
5317	6603	8693.0	4103.0
5318	0	0.0	0.0
5319	0	0.0	0.0
5320	8444	10460.0	7282.0
5321	13387	21715.0	12796.0
5322	660	4956.0	577.0
5323	2171	10623.0	1505.0
5324	12987	15134.0	12359.0
5325	1192	18361.0	1192.0
5326	6650	16122.0	5997.0
5327	5918	10590.0	4569.0
5328	2945	3516.0	2247.0
5329	12340	14920.0	8724.0
5330	6659	18014.0	4875.0
5331	5762	8258.0	3257.0
5332	0	0.0	0.0
5333	10391	10357.0	8703.0
5334	2613	4852.0	2448.0
5335	5096	25745.0	5060.0
5336	2654	9189.0	2384.0
5337	7562	13975.0	6897.0
5338	6695	12150.0	5247.0
5339	6497	12873.0	4720.0
5340	4881	10747.0	4330.0
5341	0	0.0	0.0
5342	13918	17150.0	11254.0
5343	2034	8465.0	1738.0
5344	3888	6802.0	3033.0
5345	0	2436.0	0.0
5346	1436	6993.0	742.0
5347	1219	4796.0	494.0
5348	667	908.0	505.0
5349	6862	15504.0	5378.0
5350	0	0.0	0.0
5351	426	375.0	0.0
5352	10427	13931.0	10009.0
5353	2101	2486.0	1797.0
5354	13133	20662.0	11829.0
5355	8553	7483.0	6663.0
5356	0	0.0	0.0
5357	9341	11819.0	8924.0
5358	12770	14822.0	12312.0
5359	14	0.0	0.0
5360	0	0.0	0.0
5361	21418	19073.0	18235.0
5362	0	0.0	0.0
5363	2078	12743.0	915.0
5364	1088	19744.0	1084.0
5365	5810	2736.0	2621.0
5366	1656	8806.0	1641.0
5367	12476	20169.0	11062.0
5368	11731	10707.0	5920.0
5369	4183	8851.0	3601.0
5370	17120	22948.0	13918.0
5371	8679	11763.0	5754.0
5372	12263	0.0	0.0
5373	177	1197.0	136.0
5374	299	1222.0	204.0
5375	20731	26070.0	20650.0
5376	23035	12134.0	10419.0
5377	13251	10931.0	10064.0
5378	7044	7005.0	4811.0
5379	0	0.0	0.0
5380	18431	19032.0	15849.0
5381	11585	17940.0	10699.0
5382	2104	65.0	0.0
5383	3876	15478.0	3513.0
5384	18799	24003.0	18558.0
5385	5569	17809.0	5458.0
5386	1844	1592.0	0.0
5387	34	6915.0	0.0
5388	130	2554.0	8.0
5389	18410	16864.0	15057.0
5390	15715	18381.0	14253.0
5391	0	0.0	0.0
5392	10102	9357.0	6887.0
5393	2503	2311.0	2042.0
5394	3991	13222.0	3221.0
5395	4973	17621.0	4741.0
5396	5401	10964.0	4834.0
5397	5074	14007.0	5057.0
5398	5199	10433.0	4146.0
5399	9214	13206.0	5083.0
5400	4179	6714.0	3623.0
5401	6375	13421.0	5846.0
5402	1793	9350.0	1574.0
5403	7646	11369.0	6162.0
5404	8614	10767.0	7864.0
5405	0	0.0	0.0
5406	0	0.0	0.0
5407	0	0.0	0.0
5408	7	0.0	0.0
5409	0	0.0	0.0
5410	0	0.0	0.0
5411	3828	6161.0	3466.0
5412	0	0.0	0.0
5413	10003	7949.0	7016.0
5414	411	0.0	0.0
5415	1544	1102.0	555.0
5416	17882	15154.0	12795.0
5417	0	0.0	0.0
5418	0	0.0	0.0
5419	11947	11285.0	8281.0
5420	18833	13409.0	8422.0
5421	1549	895.0	564.0
5422	244	297.0	36.0
5423	282	507.0	23.0
5424	9569	9530.0	9161.0
5425	2835	8314.0	2787.0
5426	2659	3147.0	1944.0
5427	15654	9422.0	8833.0
5428	2667	1003.0	665.0
5429	5935	5371.0	4146.0
5430	3086	4166.0	2463.0
5431	41	0.0	0.0
5432	2897	6555.0	2621.0
5433	0	0.0	0.0
5434	11583	8670.0	7833.0
5435	27164	22399.0	20192.0
5436	10117	8892.0	8627.0
5437	3754	4209.0	3067.0
5438	17824	1412.0	756.0
5439	18435	15491.0	13840.0
5440	6073	33935.0	6050.0
5441	0	6793.0	0.0
5442	4391	6924.0	3102.0
5443	18146	17688.0	16287.0
5444	1455	1564.0	866.0
5445	34506	8293.0	8064.0
5446	26924	28718.0	24103.0
5447	3196	2087.0	1919.0
5448	23077	16097.0	13731.0
5449	19208	18284.0	13278.0
5450	0	0.0	0.0
5451	0	0.0	0.0
5452	4663	5663.0	4211.0
5453	7810	7914.0	5343.0
5454	4393	8356.0	3573.0
5455	2994	6778.0	2974.0
5456	1304	31826.0	1304.0
5457	3052	24260.0	2748.0
5458	0	0.0	0.0
5459	0	0.0	0.0
5460	16006	11271.0	8831.0
5461	12390	13277.0	11451.0
5462	9490	12458.0	8060.0
5463	8870	12224.0	6265.0
5464	8313	33684.0	7876.0
5465	15059	17891.0	13542.0
5466	5697	17946.0	5509.0
5467	2428	8716.0	2290.0
5468	3	0.0	0.0
5469	1689	1271.0	489.0
5470	6126	4114.0	3624.0
5471	5395	6759.0	4750.0
5472	12550	13128.0	11804.0
5473	172	0.0	0.0
5474	0	0.0	0.0
5475	2136	5167.0	2108.0
5476	6497	9775.0	5306.0
5477	7575	10752.0	6022.0
5478	899	5217.0	892.0
5479	0	0.0	0.0
5480	6427	6571.0	5744.0
5481	26	440.0	3.0
5482	5129	5398.0	4818.0
5483	14207	14832.0	14023.0
5484	8801	10574.0	7923.0
5485	4548	8089.0	3900.0
5486	4957	9183.0	4178.0
5487	10430	17079.0	9703.0
5488	6195	13142.0	5618.0
5489	5064	4219.0	2750.0
5490	8394	14483.0	8134.0
5491	10046	0.0	0.0
5492	9234	7165.0	5600.0
5493	0	0.0	0.0
5494	0	0.0	0.0
5495	4741	5158.0	3922.0
5496	4345	22390.0	4327.0
5497	0	0.0	0.0
5498	6969	8672.0	6423.0
5499	2933	20738.0	2867.0
5500	0	0.0	0.0
5501	137	6.0	0.0
5502	4939	10441.0	4278.0
5503	1962	6627.0	1417.0
5504	8129	9088.0	5641.0
5505	11086	11576.0	8514.0
5506	14226	13257.0	9781.0
5507	0	0.0	0.0
5508	4811	4570.0	3711.0
5509	0	0.0	0.0
5510	3436	5569.0	3140.0
5511	9527	11703.0	7554.0
5512	0	270.0	0.0
5513	18743	17797.0	14790.0
5514	5918	13804.0	3745.0
5515	16268	13379.0	9472.0
5516	17360	18305.0	15775.0
5517	12561	13429.0	7668.0
5518	0	0.0	0.0
5519	11871	18039.0	10749.0
5520	9068	7718.0	5238.0
5521	0	0.0	0.0
5522	8389	8060.0	7564.0
5523	12759	10326.0	8169.0
5524	2449	12564.0	1939.0
5525	461	2307.0	417.0
5526	4346	4757.0	3507.0
5527	6903	12912.0	6597.0
5528	0	0.0	0.0
5529	21366	23997.0	21132.0
5530	0	2467.0	0.0
5531	1203	3681.0	1090.0
5532	1275	5155.0	87.0
5533	10442	16701.0	9885.0
5534	6826	10709.0	6027.0
5535	8884	9029.0	5966.0
5536	8556	12143.0	5970.0
5537	15636	15500.0	14094.0
5538	5496	9932.0	4415.0
5539	17682	19776.0	15073.0
5540	21656	24230.0	21487.0
5541	5569	11219.0	4538.0
5542	13846	13413.0	11138.0
5543	2489	3618.0	1812.0
5544	17174	26182.0	17110.0
5545	18680	20355.0	17883.0
5546	26505	23419.0	21210.0
5547	27250	29825.0	25154.0
5548	29848	30341.0	28234.0
5549	11189	12388.0	9362.0
5550	6659	11139.0	6434.0
5551	2696	2997.0	1423.0
5552	1006	0.0	0.0
5553	22440	21724.0	18532.0
5554	21674	21818.0	20627.0
5555	731	0.0	0.0
5556	20973	21752.0	17642.0
5557	20027	23053.0	19230.0
5558	12481	644.0	12.0
5559	2368	1391.0	1116.0
5560	8716	5694.0	4917.0
5561	4361	0.0	0.0
5562	271	0.0	0.0
5563	10763	5650.0	3929.0
5564	4355	5240.0	3125.0
5565	21137	21633.0	20586.0
5566	33	5026.0	0.0
5567	0	8693.0	0.0
5568	0	0.0	0.0
5569	0	10700.0	0.0
5570	0	13625.0	0.0
5571	62	20296.0	62.0
5572	0	8796.0	0.0
5573	5477	8808.0	4068.0
5574	4987	3560.0	2634.0
5575	5624	4031.0	3513.0
5576	7463	5939.0	4646.0
5577	1283	882.0	349.0
5578	1112	2694.0	1107.0
5579	0	0.0	0.0
5580	0	0.0	0.0
5581	0	0.0	0.0
5582	8734	9098.0	7151.0
5583	25091	19632.0	18393.0
5584	13983	11885.0	11514.0
5585	0	0.0	0.0
5586	0	0.0	0.0
5587	2446	13271.0	87.0
5588	993	19584.0	801.0
5589	6192	9207.0	5564.0
5590	12627	14282.0	11197.0
5591	7680	15216.0	7027.0
5592	23532	19085.0	16956.0
5593	7042	6517.0	4625.0
5594	1662	1802.0	1428.0
5595	1609	6366.0	1176.0
5596	10883	13357.0	10019.0
5597	0	0.0	0.0
5598	144	1858.0	94.0
5599	6769	6411.0	4700.0
5600	9466	13561.0	6797.0
5601	11075	10613.0	8476.0
5602	7589	7926.0	5252.0
5603	9175	21028.0	8770.0
5604	0	0.0	0.0
5605	13284	17963.0	9177.0
5606	0	0.0	0.0
5607	0	0.0	0.0
5608	16436	1173.0	0.0
5609	0	0.0	0.0
5610	0	0.0	0.0
5611	210	9495.0	163.0
5612	740	16065.0	671.0
5613	2954	15372.0	2568.0
5614	0	0.0	0.0
5615	24668	30036.0	22838.0
5616	2848	451.0	204.0
5617	23180	21888.0	19380.0
5618	8548	0.0	0.0
5619	26683	27169.0	24968.0
5620	3828	3836.0	2511.0
5621	0	0.0	0.0
5622	0	0.0	0.0
5623	0	0.0	0.0
5624	329	6360.0	189.0
5625	319	934.0	2.0
5626	0	0.0	0.0
5627	0	0.0	0.0
5628	5711	4934.0	2700.0
5629	9489	11996.0	7957.0
5630	14873	13216.0	11240.0
5631	480	678.0	468.0
5632	12574	15196.0	10792.0
5633	8751	17207.0	6767.0
5634	0	8000.0	0.0
5635	21390	21015.0	14823.0
5636	13350	8162.0	6519.0
5637	5786	3783.0	3612.0
5638	0	0.0	0.0
5639	0	0.0	0.0
5640	12704	8456.0	7474.0
5641	4557	11172.0	2350.0
5642	9763	9195.0	4888.0
5643	18900	13422.0	10406.0
5644	725	69.0	29.0
5645	5641	9537.0	5197.0
5646	2470	19588.0	2470.0
5647	3064	9550.0	2943.0
5648	4913	7878.0	4558.0
5649	8741	4318.0	2061.0
5650	5112	1766.0	1632.0
5651	1907	2991.0	1553.0
5652	0	0.0	0.0
5653	0	0.0	0.0
5654	1099	122.0	10.0
5655	443	9381.0	357.0
5656	8092	6411.0	5793.0
5657	14756	4670.0	3488.0
5658	25324	5554.0	5202.0
5659	0	0.0	0.0
5660	0	0.0	0.0
5661	0	0.0	0.0
5662	3778	4684.0	3345.0
5663	0	0.0	0.0
5664	20338	21406.0	19059.0
5665	18742	20125.0	17050.0
5666	617	6840.0	527.0
5667	8568	14784.0	8006.0
5668	4574	2382.0	2299.0
5669	21225	14802.0	12072.0
5670	22184	20650.0	19235.0
5671	26027	24557.0	21787.0
5672	2110	4192.0	1959.0
5673	2742	1930.0	1780.0
5674	6841	4618.0	4248.0
5675	15231	15716.0	13246.0
5676	27817	24619.0	23343.0
5677	30715	38131.0	29125.0
5678	1198	0.0	0.0
5679	0	0.0	0.0
5680	2527	0.0	0.0
5681	252	0.0	0.0
5682	613	0.0	0.0
5683	3729	0.0	0.0
5684	6545	12754.0	6255.0
5685	0	0.0	0.0
5686	6818	16909.0	4945.0
5687	424	0.0	0.0
5688	0	0.0	0.0
5689	0	5992.0	0.0
5690	12428	12352.0	11588.0
5691	6900	8329.0	6471.0
5692	5045	10640.0	5034.0
5693	8335	6302.0	4563.0
5694	13855	22741.0	13463.0
5695	1726	3452.0	397.0
5696	9068	0.0	0.0
5697	0	0.0	0.0
5698	10386	17073.0	9564.0
5699	32526	27690.0	26955.0
5700	13952	16892.0	7008.0
5701	10437	10268.0	8243.0
5702	4	7268.0	4.0
5703	46	10667.0	46.0
5704	1160	3917.0	948.0
5705	0	0.0	0.0
5706	2325	11700.0	2284.0
5707	0	7332.0	0.0
5708	0	0.0	0.0
5709	6712	7518.0	5436.0
5710	6988	8069.0	5700.0
5711	7304	8756.0	6490.0
5712	3605	5446.0	2756.0
5713	4804	5931.0	3443.0
5714	6133	5849.0	4774.0
5715	23125	21995.0	20826.0
5716	25875	23368.0	22902.0
5717	208	0.0	0.0
5718	0	0.0	0.0
5719	1899	0.0	0.0
5720	14066	12992.0	10791.0
5721	8925	7507.0	6557.0
5722	19074	16084.0	14306.0
5723	0	0.0	0.0
5724	0	0.0	0.0
5725	14374	13077.0	12426.0
5726	1392	12889.0	940.0
5727	15803	13961.0	12153.0
5728	5355	6232.0	4635.0
5729	13287	13127.0	12169.0
5730	0	0.0	0.0
5731	0	0.0	0.0
5732	10116	8982.0	6181.0
5733	27716	30950.0	24769.0
5734	18724	23766.0	17339.0
5735	2752	160.0	126.0
5736	5081	7023.0	4463.0
5737	0	0.0	0.0
5738	7731	7132.0	6443.0
5739	9827	5824.0	4911.0
5740	14512	0.0	0.0
5741	9199	9094.0	7641.0
5742	4289	5980.0	3688.0
5743	29256	32839.0	27845.0
5744	3986	9271.0	3204.0
5745	32042	34086.0	31056.0
5746	28643	20828.0	20226.0
5747	13496	0.0	0.0
5748	18895	0.0	0.0
5749	17748	19509.0	16083.0
5750	2301	0.0	0.0
5751	16668	13934.0	13038.0
5752	10180	0.0	0.0
5753	5065	5931.0	3663.0
5754	5783	0.0	0.0
5755	15070	0.0	0.0
5756	19443	25912.0	12320.0
5757	17357	20214.0	17313.0
5758	14822	12316.0	11592.0
5759	18220	0.0	0.0
5760	29233	30651.0	26825.0
5761	16995	21107.0	15776.0
5762	22766	0.0	0.0
5763	15872	0.0	0.0
5764	16908	17437.0	14771.0
5765	16750	17086.0	14205.0
5766	14683	15784.0	12236.0
5767	17786	5934.0	5753.0
5768	16683	16693.0	11238.0
5769	2100	6967.0	1461.0
5770	6912	12304.0	6218.0
5771	9337	15012.0	9076.0
5772	10746	13363.0	8935.0
5773	25607	29146.0	22762.0
5774	9790	15425.0	8059.0
5775	2995	5948.0	2184.0
5776	16669	22701.0	15958.0
5777	17521	15616.0	14766.0
5778	28336	0.0	0.0
5779	14350	12869.0	12386.0
5780	12257	11290.0	10867.0
5781	17208	16116.0	15752.0
5782	0	1801.0	0.0
5783	0	0.0	0.0
5784	3342	9298.0	3188.0
5785	0	5619.0	0.0
5786	13662	12455.0	11024.0
5787	13	0.0	0.0
5788	0	0.0	0.0
5789	0	2418.0	0.0
5790	0	3833.0	0.0
5791	0	0.0	0.0
5792	6029	4087.0	3333.0
5793	18013	4508.0	3720.0
5794	11368	7397.0	4269.0
5795	6395	3234.0	769.0
5796	19857	19286.0	18072.0
5797	5222	5979.0	4750.0
5798	2172	4007.0	1549.0
5799	3420	3918.0	3177.0
5800	9265	8244.0	6941.0
5801	3315	3562.0	2928.0
5802	8599	21470.0	8196.0
5803	0	1998.0	0.0
5804	555	4719.0	553.0
5805	10883	13262.0	9661.0
5806	5591	10597.0	5301.0
5807	10251	20669.0	6595.0
5808	3520	8328.0	2854.0
5809	10443	19811.0	9452.0
5810	13928	14607.0	12790.0
5811	18299	16915.0	15454.0
5812	7275	5718.0	5248.0
5813	22713	22008.0	19806.0
5814	12031	16161.0	10570.0
5815	574	1546.0	271.0
5816	13854	10120.0	9602.0
5817	84	0.0	0.0
5818	8100	8634.0	7068.0
5819	7544	6876.0	5202.0
5820	25988	29003.0	24517.0
5821	3	842.0	1.0
5822	9499	9542.0	7366.0
5823	0	6810.0	0.0
5824	8898	9267.0	6701.0
5825	13577	13790.0	11710.0
5826	7275	12544.0	6568.0
5827	15802	17571.0	13566.0
5828	18268	14194.0	12513.0
5829	0	4182.0	0.0
5830	5806	0.0	0.0
5831	2002	0.0	0.0
5832	1583	1118.0	0.0
5833	1158	4147.0	849.0
5834	661	0.0	0.0
5835	0	0.0	0.0
5836	0	0.0	0.0
5837	19399	24648.0	18856.0
5838	17665	15068.0	12739.0
5839	12538	13604.0	10566.0
5840	16947	21555.0	16373.0
5841	0	6611.0	0.0
5842	7033	3073.0	2689.0
5843	4762	2070.0	87.0
5844	6155	6512.0	3241.0
5845	221	0.0	0.0
5846	3690	4049.0	3126.0
5847	1226	0.0	0.0
5848	11532	7613.0	4238.0
5849	10357	10913.0	8582.0
5850	14498	23300.0	13949.0
5851	738	3579.0	410.0
5852	1481	6212.0	946.0
5853	4239	0.0	0.0
5854	10098	15609.0	8550.0
5855	20863	16488.0	11787.0
5856	19948	18816.0	18164.0
5857	12521	23417.0	12304.0
5858	8993	9015.0	6956.0
5859	7628	14146.0	6938.0
5860	0	0.0	0.0
5861	12433	21673.0	11590.0
5862	468	0.0	0.0
5863	8014	12496.0	4279.0
5864	10945	15413.0	8847.0
5865	5228	10132.0	4861.0
5866	9333	7306.0	5731.0
5867	1182	0.0	0.0
5868	4896	3782.0	2404.0
5869	8727	10794.0	6925.0
5870	6952	0.0	0.0
5871	21078	0.0	0.0
5872	3020	6012.0	2334.0
5873	3490	5491.0	2919.0
5874	14195	22041.0	12502.0
5875	14105	6407.0	5888.0
5876	13573	16626.0	11425.0
5877	0	4718.0	0.0
5878	0	2838.0	0.0
5879	0	0.0	0.0
5880	7587	6286.0	5033.0
5881	7992	6214.0	4059.0
5882	12704	0.0	0.0
5883	21730	19042.0	15530.0
5884	12928	10476.0	8959.0
5885	12715	18443.0	5491.0
5886	0	4848.0	0.0
5887	0	0.0	0.0
5888	17512	10950.0	6301.0
5889	7026	0.0	0.0
5890	20283	16936.0	11765.0
5891	4701	15610.0	1289.0
5892	7962	9441.0	5096.0
5893	21862	31576.0	19509.0
5894	4509	10925.0	3986.0
5895	25524	29757.0	25155.0
5896	4677	0.0	0.0
5897	26523	7831.0	7810.0
5898	16721	0.0	0.0
5899	4925	5401.0	3932.0
5900	4545	21492.0	3970.0
5901	23923	28264.0	22719.0
5902	13939	15755.0	11828.0
5903	293	0.0	0.0
5904	2769	4641.0	1951.0
5905	0	0.0	0.0
5906	0	6717.0	0.0
5907	0	3561.0	0.0
5908	14372	0.0	0.0
5909	9368	9667.0	8549.0
5910	15719	0.0	0.0
5911	0	1706.0	0.0
5912	0	3978.0	0.0
5913	0	3826.0	0.0
5914	0	0.0	0.0
5915	1583	0.0	0.0
5916	9478	8103.0	7249.0
5917	17121	17611.0	15594.0
5918	16307	14206.0	13964.0
5919	13149	12795.0	12262.0
5920	10612	19209.0	9221.0
5921	1364	7448.0	1281.0
5922	10839	13972.0	7739.0
5923	11802	11036.0	8677.0
5924	20784	28989.0	19703.0
5925	24178	32277.0	23386.0
5926	17749	20218.0	15831.0
5927	9329	7518.0	6597.0
5928	12792	13337.0	11165.0
5929	173	2177.0	80.0
5930	5136	6726.0	4639.0
5931	7507	5680.0	4723.0
5932	14214	18402.0	13405.0
5933	15123	17466.0	12887.0
5934	23081	26586.0	22505.0
5935	16406	18612.0	15452.0
5936	16353	17689.0	15788.0
5937	4232	5256.0	3532.0
5938	0	1851.0	0.0
5939	5994	5319.0	4402.0
5940	18707	20592.0	16810.0
5941	14732	15672.0	13300.0
5942	5337	7051.0	4984.0
5943	11496	6661.0	5003.0
5944	3484	3307.0	2584.0
5945	11420	0.0	0.0
5946	11205	11459.0	9592.0
5947	31819	16596.0	12009.0
5948	23329	24985.0	19869.0
5949	14520	17717.0	12855.0
5950	15285	14961.0	14223.0
5951	0	0.0	0.0
5952	3740	1145.0	878.0
5953	3	9504.0	0.0
5954	10838	10185.0	8927.0
5955	18309	20416.0	15836.0
5956	3162	6441.0	2725.0
5957	0	0.0	0.0
5958	0	0.0	0.0
5959	388	0.0	0.0
5960	7396	2796.0	1604.0
5961	740	0.0	0.0
5962	515	0.0	0.0
5963	14450	3763.0	3465.0
5964	21001	30373.0	20276.0
5965	7906	6908.0	4051.0
5966	10992	8687.0	7751.0
5967	15543	15558.0	14248.0
5968	2057	0.0	0.0
5969	11590	9483.0	8969.0
5970	566	0.0	0.0
